OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate,Source
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,17080088,,"Toby Carvery, Brantwood Road",https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,ETRS89,51.3493981557,-0.09986726,0.37,not owned by a public authority,,not permissioned,,,,,27,,,,27,30.0,,,,2017-12-31,2017-12-31,London Strategic Housing Land Availability Assessment 2018
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,17080089,,Car Showrooms Brighton Road,https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,ETRS89,51.3483809802,-0.1009145664,1.2,not owned by a public authority,,not permissioned,,,,,86,,,,86,96.0,,,,2017-12-31,2017-12-31,London Strategic Housing Land Availability Assessment 2019
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,17080091,,"Renault Croydon, 305 Brighton Road",https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,ETRS89,51.3136327977,-0.1402178454,0.84,not owned by a public authority,,not permissioned,,,,,122,,,,122,122.0,,,,2017-12-31,2017-12-31,London Strategic Housing Land Availability Assessment 2020
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,17080098,,Bupa Nursing Home ,https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,ETRS89,51.3689782584,-0.0900778669,0.7,not owned by a public authority,,not permissioned,,,,,70,,,,70,70.0,,,,2017-12-31,2017-12-31,London Strategic Housing Land Availability Assessment 2021
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,17080127,,Coulsdon Community Centre,https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,ETRS89,51.3200048025,-0.1473513044,0.29,owned by a public authority,yes,not permissioned,,,,,42,,,,42,42.0,,,,2017-12-31,2017-12-31,London Strategic Housing Land Availability Assessment 2022
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,17080144,,"Motor Village Croydon, 121 Canterbury Road",https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,ETRS89,51.3852706357,-0.1199545663,0.35,not owned by a public authority,,not permissioned,,,,,28,,,,28,28.0,,,,2017-12-31,2017-12-31,London Strategic Housing Land Availability Assessment 2023
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,17080148,,"Old Waddon Goods Yard, Purley Way",https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,ETRS89,51.3675826105,-0.1177483813,0.85,not owned by a public authority,,not permissioned,,,,,133,,,,133,191.0,,,,2017-12-31,2017-12-31,London Strategic Housing Land Availability Assessment 2024
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,17080149,,"AIG Building, 2-8 Altyre Road",https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,ETRS89,51.3744265103,-0.0921934179,0.13,not owned by a public authority,,not permissioned,,,,,59,,,,59,59.0,,,,2017-12-31,2017-12-31,London Strategic Housing Land Availability Assessment 2025
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,17080152,,The Forestdale Centre ,https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,ETRS89,51.3510248751,-0.0381760207,0.4371138294672588,not owned by a public authority,,not permissioned,,,,,35,,,,35,35.0,,,,2017-12-31,2017-12-31,London Strategic Housing Land Availability Assessment 2026
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,17080173,,45 Lansdowne Road,https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,ETRS89,51.3781286643,-0.0942238079,0.26,not owned by a public authority,,not permissioned,,,,,117,,,,117,117.0,,,,2017-12-31,2017-12-31,London Strategic Housing Land Availability Assessment 2027
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,17080174,,20-28 Addiscombe Road (Go Ahead House & Easy Hotel),https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,ETRS89,51.3748518516,-0.0901497458,0.13,not owned by a public authority,,not permissioned,,,,,59,,,,59,59.0,,,,2017-12-31,2017-12-31,London Strategic Housing Land Availability Assessment 2028
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,17080200,,Direct Line House,https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,ETRS89,51.3701206634,-0.0978318726,0.28,not owned by a public authority,,not permissioned,,,,,113,,,,113,126.0,,,,2017-12-31,2017-12-31,London Strategic Housing Land Availability Assessment 2029
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,17080241,,140 & 140a Hermitage Road,https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,ETRS89,51.4209859809,-0.0924553936,0.43,not owned by a public authority,,not permissioned,,,,,62,,,,62,62.0,,,,2017-12-31,2017-12-31,London Strategic Housing Land Availability Assessment 2030
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,17080249,,"Sainsburys, Trafalgar Way",https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,ETRS89,51.3757271576,-0.1175724292,0.83,not owned by a public authority,,not permissioned,,,,,108,,,,108,120.0,,,,2017-12-31,2017-12-31,London Strategic Housing Land Availability Assessment 2031
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,17080267,,Blackhorse Lane Station ,https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,ETRS89,51.384962059,-0.07054231,0.40748652035401745,owned by a public authority,,not permissioned,,,,,61,,,,61,61.0,,,,2017-12-31,2017-12-31,London Strategic Housing Land Availability Assessment 2032
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,17080371,,Shirley Wyevale Garden Centre,https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,ETRS89,51.3735595831,-0.0526584998,0.39,not owned by a public authority,,not permissioned,,,,,31,,,,31,31.0,,,,2017-12-31,2017-12-31,London Strategic Housing Land Availability Assessment 2033
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,17080439,,Waitrose ,https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,ETRS89,51.3320440015,-0.0746591205,0.73,not owned by a public authority,,not permissioned,,,,,47,,,,47,47.0,,,,2017-12-31,2017-12-31,London Strategic Housing Land Availability Assessment 2034
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,17080450,,West Croydon Bus Station,https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,ETRS89,51.3790323254,-0.1011413899,0.3151090773445468,owned by a public authority,,not permissioned,,,,,142,,,,142,142.0,,,,2017-12-31,2017-12-31,London Strategic Housing Land Availability Assessment 2035
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,17080464,,"Strand House, Zion Road",https://www.croydon.gov.uk/sites/default/files/articles/downloads/All%20SHLAA%20sites%20in%20Brownfield%20Register.pdf,ETRS89,51.3965432564,-0.0940621259,0.26,not owned by a public authority,,not permissioned,,,,,59,,,,59,59.0,,,,2017-12-31,2017-12-31,London Strategic Housing Land Availability Assessment 2036
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,14/01594/P,,"Former Essex House, 101, George Street",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0MJLXB651,ETRS89,51.3742298874,-0.0939258211,0.17,not owned by a public authority,yes,permissioned,full planning permission,2015-09-29,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0MJLXB651,,305,"Erection of two buildings of 17 and 32 storeys comprising 305 residential units, 4 commercial units (use classes A1-A5), and a gym (use class D2); provision of new public piazza and associated landscaping, car parking, cycle and refuse storage",,,305,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0MJLXB651,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,14/01603/P,,"Land Adjacent To Croydon College, College Road",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0MJLXB647,ETRS89,51.3736942872,-0.0936175751,0.187,not owned by a public authority,yes,permissioned,full planning permission,2015-12-04,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0MJLXB647,,159,"Erection of part 16/38 storey building (plus basement and mezzanine levels) comprising 159 residential units, 225 bedroom hotel and restaurant (within use class A3); provision of associated amenity areas, landscaping and car/cycle parking and alterations/partial enclosure of access ramp",,,159,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0MJLXB647,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,14/04070/P,,"Stonewest Ltd, Lambert's Place",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0LJLXB895,ETRS89,51.3808283676,-0.0910220479,0.123,not owned by a public authority,yes,permissioned,full planning permission,2015-06-12,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0LJLXB895,,25,"Demolition of existing buildings; erection of four/five storey building comprising 9 one bedroom flats, 10 two bedroom flats and 6 three bedroom flats; formation of vehicular access and provision of associated parking",,,25,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0LJLXB895,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,15/01196/P,,"18, Oakfield Road",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0HJLXB852,ETRS89,51.3797473266,-0.1025344581,0.05,not owned by a public authority,yes,permissioned,full planning permission,2015-06-12,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0HJLXB852,,5,Alterations; construction of second floor and conversion to form 1 three bedroom and 5 one bedroom flats,,,5,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0HJLXB852,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,15/01419/P,,"6-44 Station Road And Queens Hall Car Park, Station Road & Poplar Walk",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0HJLXB466,ETRS89,51.3784828286,-0.1016383324,0.14,not owned by a public authority,yes,permissioned,full planning permission,2017-03-31,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0HJLXB466,,225,"Demolition of 6-44 Station Road and all but the facade of 6-12 Station Road; erection of two buildings comprising 25 storeys (plus partial basement and mezzanine) and 21 storeys (plus mezzanine) to provide 232 residential units and 947 M2 of commercial floorspace (for use within Class A1,A2,A3,A4 or A5) ; new public square including area for retail use, works to church car park , cycle parking, disabled parking and sustainable energy measures.",,,225,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0HJLXB466,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,15/02627/P,,"Top Nox, Crossland Road",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0GJLXB367,ETRS89,51.3884114172,-0.1105840459,0.015,not owned by a public authority,yes,permissioned,full planning permission,2015-08-05,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0GJLXB367,,7,"Alterations and refurbishment of ground floor and construction of first, second, third and fourth floors to provide 1 one bedroom, 2 two bedroom, 2 three bedroom and 2 studio flats; provision of balconies, roof garden and roof terraces; provision of internal garage",,,7,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0GJLXB367,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,15/03248/P,,"167, Handcroft Road",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0FJLXB763,ETRS89,51.382872407,-0.1089440516,0.148,not owned by a public authority,yes,permissioned,full planning permission,2016-07-27,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0FJLXB763,,29,"Demolition of all existing buildings; erection of 1 part single-, part two-, part three-storey building and 1 part two-, part four-storey building comprising a total of 14 one bedroom, 13 two and 2 three bedroom flats; formation of vehicular access and provision of 2 no. disabled parking spaces.",,,29,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0FJLXB763,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,15/04202/P,,"393, Wickham Road",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0EJLXB779,ETRS89,51.3762827445,-0.0417658572,0.075,not owned by a public authority,yes,permissioned,full planning permission,2016-05-06,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0EJLXB779,,6,Demolition of the existing dwelling; erection of a three storey building with lower ground floor comprising 7 two bedroom flats with associated access and forecourt parking,,,6,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0EJLXB779,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,15/04748/P,,"5, Cairo New Road",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0EJLXB175,ETRS89,51.3748835847,-0.1059540924,0.359,not owned by a public authority,yes,permissioned,full planning permission,2016-05-06,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0EJLXB175,,113,"Demolition of existing buildings; Erection of a 4/14 (with plant above) storey building comprising 43 two bedroom, 32 studio, 30 one bedroom and 8 three bedroom flats, a use within A3 (restaurant/cafe) and D1 (non residential institution) on the ground floor and new public square including area for commercial use",,,113,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0EJLXB175,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,15/04869/P,,"28-30, Addiscombe Grove",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0EJLXB477,ETRS89,51.3744838574,-0.0901937852,0.594,not owned by a public authority,yes,permissioned,full planning permission,2016-08-24,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0EJLXB477,,74,"Demolition of the existing buildings and construction of a part 12, part 8 storey building providing 74 flats and 106m2 flexible commercial floorspace (Use Class A2, B1, D1 and D2) on the ground floor; provision of access, parking and servicing arrangements and landscaping.",,,74,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0EJLXB477,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,15/05118/P,,"Marshalls Yard, 55, Edward Road",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0DJLXB912,ETRS89,51.3200571895,-0.1376046298,0.065,not owned by a public authority,yes,permissioned,full planning permission,2016-05-26,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0DJLXB912,,9,Demolition of existing buildings and erection of 2 storey residential development  3no 2 bedroom terraced houses and 6 no 1 bedroom flats;  provision of associated parking and landscaping,,,9,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0DJLXB912,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,15/05542/P,,"30, Fairfield Road",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0DJLXB386,ETRS89,51.3723004584,-0.0875546286,0.081,not owned by a public authority,yes,permissioned,full planning permission,2016-02-16,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0DJLXB386,,8,"Demolition of existing buildings and erection of three/four storey  building containing 8 two bedroom and 1 three bedroom flats; formation of access; provision of associated parking, cycle storage and refuse storage (amended description)",,,8,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0DJLXB386,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,15/05761/P,,"Electric House, 3, Wellesley Road",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0DJLXB869,ETRS89,51.374766878,-0.0976394185,2.699,not owned by a public authority,yes,permissioned,full planning permission,2016-06-30,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0DJLXB869,,40,"Internal alterations and clean  external elevations of the existing buildings, replacement windows and change of use to provide a mixed use conversion including 40 residential units and 2,810m2 (GIA) commercial space (flexible A1/A2/A3/D1/D2 uses) including associated car parking, cycle parking, hard and soft landscaping and refuse and recycling facilities.",,,40,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0DJLXB869,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/00274/P,,"393, Wickham Road",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ONIQJHJLGYE00,ETRS89,51.3762827445,-0.0417658572,0.08,not owned by a public authority,yes,permissioned,full planning permission,2016-08-04,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ONIQJHJLGYE00,,6,Demolition of the existing dwelling; erection of a three storey building with lower ground floor comprising 7 two bedroom flats with associated access and forecourt parking,,,6,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ONIQJHJLGYE00,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/00609/P,,"9, Dickensons Lane",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0CJLXB555,ETRS89,51.3885547884,-0.071368589,0.08,not owned by a public authority,yes,permissioned,full planning permission,2016-04-12,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0CJLXB555,,5,"Demolition of existing commercial buildings; erection of a terrace of five, three-storey, three-bedroom houses and provision of parking spaces.",,,5,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0CJLXB555,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/01048/P,,"Ye Olde Clocktower Public House, 35, Whitehorse Road",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0CJLXB116,ETRS89,51.3846010506,-0.097950372,0.024,not owned by a public authority,yes,permissioned,full planning permission,2016-04-29,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0CJLXB116,,5,"Alterations ; Provision of rear garden associated to existing pub use;  Erection of ground and first floor extensions ; construction of an additional two floors; use of first, second and third floors as 5 two bedroom flats ; provision of associated refuse storage and cycle storage to rear (amended description)",,,5,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0CJLXB116,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/01087/P,,"173, Brigstock Road",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0CJLXB093,ETRS89,51.3934783805,-0.1130630504,0.042,not owned by a public authority,yes,permissioned,full planning permission,2016-10-18,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0CJLXB093,,11,Use as a house in multiple occupation with 11 Bedsits; erection of single storey side/rear extension and dormer extension in rear roof slope.,,,11,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0CJLXB093,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/01371/P,,"73-81, Addington Road",http://publicaccess2.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,ETRS89,51.3415547076,-0.0662486351,0.2,not owned by a public authority,yes,permissioned,full planning permission,2016-10-07,http://publicaccess2.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,32,"Demolition of existing buildings; erection of a two/three storey building to provide 37 sheltered flats for the elderly (comprising 22 one bedroom and 15 two bedroom flats); communal facilities; formation of vehicular  access, provision of 14 car parking spaces, and associated landscaping",,,32,,,http://publicaccess2.croydon.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/01614/P,,"226, Whitehorse Road",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0BJLXB556,ETRS89,51.3902822403,-0.0939344372,0.1,not owned by a public authority,yes,permissioned,full planning permission,2016-06-13,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0BJLXB556,,9,External alterations associated with the refurbishment and reconfiguration of the existing building for class B1 use; construction of first and second floor extension to create 4 three bedroom and 5 two bedroom flats; provision of  associated parking and landscaping works.,,,9,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0BJLXB556,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/01683/P,,"121-123, Lower Addiscombe Road",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0CJLXB267,ETRS89,51.3795737687,-0.0819346667,0.06,not owned by a public authority,yes,permissioned,full planning permission,2016-09-22,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0CJLXB267,,5,"Demolition of existing buildings at rear and erection of single storey building at rear for use as MOT centre; Alterations and use of main building as 5 two bedroom, 3 one bedroom and 1 three bedroom flats; erection of a three storey rear and basement extension; provision of 4no. car parking spaces and asociated vehicular crossovers",,,5,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0CJLXB267,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/01880/P,,"35, Cornwall Road",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0BJLXB669,ETRS89,51.3757616342,-0.1096537727,0.2,not owned by a public authority,yes,permissioned,full planning permission,2016-12-15,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0BJLXB669,,32,Demolition of existing buildings; erection of four storey building comprising 13 one bedroom 16 two bedroom and 3 three bedroom flats formation of vehicular access and provision of landscaping and associated parking spaces,,,32,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0BJLXB669,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/02023/P,,"23, Melville Avenue",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0BJLXB043,ETRS89,51.3612929425,-0.0793077919,0.08,not owned by a public authority,yes,permissioned,full planning permission,2016-08-04,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0BJLXB043,,5,"Alterations; use of building as 5 two bedroom flats; erection of two/three storey rear extension with accommodation in roofspace and first floor side extension including balconies; erection of rear raised patio with pergola; formation of vehicular access and provision of associated parking, boundary wall railings and gate and cycle and refuse store",,,5,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0BJLXB043,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/02158/P,,"1516, London Road",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0AJLXB929,ETRS89,51.4130781502,-0.1239902053,0.145,not owned by a public authority,yes,permissioned,full planning permission,2017-05-12,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0AJLXB929,,22,"Alterations and refurbishment of the existing police station to provide  188m2 D1/D2 floorspace on the ground floor and 8 one bedroom flats on first and second floors; erection of three/four storey building at rear comprising 8 three bedroom,5 two bedroom and 1 one bedroom flats; provision of  associated landscaping, cycle parking, refuse storage and ancillary works",,,22,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0AJLXB929,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/02362/P,,"Land North Of Shannon Court, 1, Tavistock Road",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0BJLXB346,ETRS89,51.3798658824,-0.0976436612,0.078,not owned by a public authority,yes,permissioned,full planning permission,2016-10-13,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0BJLXB346,,5,"Erection of three storey building comprising of 4 two bedroom and, 1 one bedroom flats and  provision of bicycle parking and bin storage",,,5,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0BJLXB346,,2017-12-31,2017-12-31,London Development Database
