LPA_URL,LPA,Site_Ref,Location___Address,Site_Plan_URL,Coodinate_Reference_System,GeoX,GeoY,AREA_Ha_,Ownership_Status,Planning_Status,TOTAL_NET_CAPACITY,Easting,Northing
www.liverpool.gov.uk,Liverpool City Council,4202,LAND ON THE CORNER OF WARWICK STREET & PRINCE WILLIAM STREET AND TO THE REAR OF RETAIL UNITS L8,,ETRS89 [EPSG: 4326],-2.97436,53.390432,0.15549804229736,Unknown,Permissioned,7,335298,388618
www.liverpool.gov.uk,Liverpool City Council,5931,31 RODNEY STREET,,ETRS89 [EPSG: 4326],-2.972997,53.401371,0.043448722076416,Unknown,Permissioned,7,335405,389834
www.liverpool.gov.uk,Liverpool City Council,6303,101-103 BOLD STREET,,ETRS89 [EPSG: 4326],-2.976163,53.402252,0.027287020111084,Unknown,Permissioned,6,335196,389934
www.liverpool.gov.uk,Liverpool City Council,4204,LAND BETWEEN NEW HENDERSON STREET & SHAFTESBURY STREET L8,,ETRS89 [EPSG: 4326],-2.974922,53.38962,0.14899995574951,Unknown,Permissioned,5,335260,388528
www.liverpool.gov.uk,Liverpool City Council,6330,30 SLATER STREET,,ETRS89 [EPSG: 4326],-2.980229,53.40215,0.007156941986084,Unknown,Permissioned,5,334926,389927
www.liverpool.gov.uk,Liverpool City Council,6152,"441 MILL STREET, L8",,ETRS89 [EPSG: 4326],-2.966643,53.382518,0.0057721771240234,Unknown,Permissioned,4,335799,387730
www.liverpool.gov.uk,Liverpool City Council,2756B,108 WOOD STREET,,ETRS89 [EPSG: 4326],-2.976179,53.401592,0.011827724456787,Unknown,Permissioned,4,335194,389861
www.liverpool.gov.uk,Liverpool City Council,6264,FORMER 181-185 DUKE STREET,,ETRS89 [EPSG: 4326],-2.976679,53.400319,0.021243215942383,Unknown,Permissioned,3,335159,389720
www.liverpool.gov.uk,Liverpool City Council,2194,44-46 BERRY STREET,,ETRS89 [EPSG: 4326],-2.976434,53.400589,0.012132945251465,Unknown,Permissioned,3,335176,389750
www.liverpool.gov.uk,Liverpool City Council,6097,45 RODNEY STREET,,ETRS89 [EPSG: 4326],-2.97315,53.400548,0.083330743408203,Unknown,Permissioned,2,335394,389742
www.liverpool.gov.uk,Liverpool City Council,6150,"437 MILL STREET, L8",,ETRS89 [EPSG: 4326],-2.966714,53.382605,0.0084693794250488,Unknown,Permissioned,2,335795,387740
www.liverpool.gov.uk,Liverpool City Council,5874,22 BERRY STREET L1,,ETRS89 [EPSG: 4326],-2.976178,53.40126,0.0056638664245605,Unknown,Permissioned,1,335194,389824
www.liverpool.gov.uk,Liverpool City Council,6023,51 RODNEY STREET,,ETRS89 [EPSG: 4326],-2.97339,53.40003,0.01837495803833,Unknown,Permissioned,1,335377,389685
www.liverpool.gov.uk,Liverpool City Council,6196,39 RODNEY STREET,,ETRS89 [EPSG: 4326],-2.973057,53.400882,0.063081932067871,Unknown,Permissioned,1,335401,389779
www.liverpool.gov.uk,Liverpool City Council,6219,91 ROSCOE STREET,,ETRS89 [EPSG: 4326],-2.974583,53.399896,0.0095865089416504,Unknown,Permissioned,1,335298,389671
www.liverpool.gov.uk,Liverpool City Council,6082,72 RODNEY STREET,,ETRS89 [EPSG: 4326],-2.974041,53.40032,0.01809225769043,Unknown,Permissioned,1,335334,389718
www.liverpool.gov.uk,Liverpool City Council,6233,1 BAILEY STREET,,ETRS89 [EPSG: 4326],-2.978542,53.399121,0.007898664855957,Unknown,Permissioned,1,335033,389588
www.liverpool.gov.uk,Liverpool City Council,5945,63 ROSCOE STREET/REAR OF 50 RODNEY STREET L1,,ETRS89 [EPSG: 4326],-2.974115,53.401122,0.017354261016846,Unknown,Permissioned,1,335331,389807
www.liverpool.gov.uk,Liverpool City Council,6259,56 PARR STREET,,ETRS89 [EPSG: 4326],-2.979207,53.401233,0.026419133758545,Unknown,Permissioned,1,334992,389824
www.liverpool.gov.uk,Liverpool City Council,62C,LAND AT SOUTH EAST CORNER SPEKE HALL AVE,,ETRS89 [EPSG: 4326],-2.863033,53.346154,7.572986656189,Unknown,Permissioned,5,342642,383597
www.liverpool.gov.uk,Liverpool City Council,6214,5&6 ALWAIN GREEN,,ETRS89 [EPSG: 4326],-2.828021,53.339171,0.047907231903076,Unknown,Permissioned,-2,344964,382792
www.liverpool.gov.uk,Liverpool City Council,6217,30&31 ALWAIN GREEN,,ETRS89 [EPSG: 4326],-2.828391,53.340186,0.038999220275879,Unknown,Permissioned,-2,344941,382905
www.liverpool.gov.uk,Liverpool City Council,6162,23 AIGBURTH ROAD AND 34 ALEXANDRA DRIVE,,ETRS89 [EPSG: 4326],-2.949947,53.380038,0.43904889068604,Unknown,Permissioned,74,336906,387440
www.liverpool.gov.uk,Liverpool City Council,6228,"MOREDALE CHILDRENS HOME, 18 LIVINGSTON DRIVE",,ETRS89 [EPSG: 4326],-2.9455,53.378471,0.56607538070679,Unknown,Permissioned,26,337200,387261
www.liverpool.gov.uk,Liverpool City Council,6253,LAND WITHIN TA CENTRE AIGBURTH ROAD,,ETRS89 [EPSG: 4326],-2.945254,53.376129,0.62503208999634,Unknown,Permissioned,15,337213,387001
www.liverpool.gov.uk,Liverpool City Council,6339,LAND AT BUCKLAND STREET,,ETRS89 [EPSG: 4326],-2.955163,53.376858,0.089637401580811,Unknown,Permissioned,12,336555,387090
www.liverpool.gov.uk,Liverpool City Council,3719,LAND TO THE SIDE OF 27 ALEXANDRA DRIVE,,ETRS89 [EPSG: 4326],-2.949735,53.381123,0.059138709259033,Unknown,Permissioned,3,336922,387560
www.liverpool.gov.uk,Liverpool City Council,5752,25 ANNERSLEY ROAD,,ETRS89 [EPSG: 4326],-2.942281,53.371491,0.012597206115723,Unknown,Permissioned,2,337404,386482
www.liverpool.gov.uk,Liverpool City Council,6157,"THE COTTAGE, 13 FULWOOD PARK",,ETRS89 [EPSG: 4326],-2.940067,53.371008,0.013105155944824,Unknown,Permissioned,1,337550,386426
www.liverpool.gov.uk,Liverpool City Council,6313,13a MANNERING ROAD,,ETRS89 [EPSG: 4326],-2.949237,53.383147,0.032182370758057,Unknown,Permissioned,-1,336958,387785
www.liverpool.gov.uk,Liverpool City Council,6364,15-21 LARK LANE,,ETRS89 [EPSG: 4326],-2.946876,53.380672,0.02168251953125,Unknown,Permissioned,1,337111,387507
www.liverpool.gov.uk,Liverpool City Council,6345,"Land at Junction Fulwood Road
Larkfield Road and Annesley Road",,ETRS89 [EPSG: 4326],-2.943404,53.37169,0.033044788360596,Unknown,Permissioned,1,337329,386505
www.liverpool.gov.uk,Liverpool City Council,6187,"BANKFIELD COLLEGE, BANKFIELD ROAD",,ETRS89 [EPSG: 4326],-2.923167,53.425484,0.91879379348755,Unknown,Permissioned,87,338753,392472
www.liverpool.gov.uk,Liverpool City Council,4568,"439 West Derby Road, L6",,ETRS89 [EPSG: 4326],-2.939619,53.423094,0.11936316223145,Unknown,Permissioned,39,337656,392220
www.liverpool.gov.uk,Liverpool City Council,6064,"TRINITY METHODIST CHURCH, WEST DERBY ROAD, L6",,ETRS89 [EPSG: 4326],-2.938181,53.423555,0.066111972045898,Unknown,Permissioned,17,337753,392271
www.liverpool.gov.uk,Liverpool City Council,1040,90 TOWNSEND LANE,,ETRS89 [EPSG: 4326],-2.945583,53.429384,0.03523304977417,Unknown,Permissioned,5,337269,392925
www.liverpool.gov.uk,Liverpool City Council,5932,10 DENMAN DRIVE L6,,ETRS89 [EPSG: 4326],-2.946551,53.420199,0.035541400909424,Unknown,Permissioned,5,337191,391904
www.liverpool.gov.uk,Liverpool City Council,5957,1-5 DORSET ROAD L6.,,ETRS89 [EPSG: 4326],-2.936163,53.424238,0.056182219696045,Unknown,Permissioned,4,337888,392345
www.liverpool.gov.uk,Liverpool City Council,6033,65 KREMLIN DRIVE,,ETRS89 [EPSG: 4326],-2.916749,53.424119,0.050364897155762,Unknown,Permissioned,4,339177,392315
www.liverpool.gov.uk,Liverpool City Council,6010,22 JUDGES DRIVE,,ETRS89 [EPSG: 4326],-2.945152,53.418811,0.040640184020996,Unknown,Permissioned,4,337282,391749
www.liverpool.gov.uk,Liverpool City Council,6327,61 KREMLIN DRIVE,,ETRS89 [EPSG: 4326],-2.917025,53.424032,0.047943585968018,Unknown,Permissioned,2,339159,392305
www.liverpool.gov.uk,Liverpool City Council,6221,LAND ADJACENT TO 58 CURATE ROAD,,ETRS89 [EPSG: 4326],-2.945824,53.431727,0.014929713439941,Unknown,Permissioned,2,337257,393186
www.liverpool.gov.uk,Liverpool City Council,6244,10 WINDSOR ROAD,,ETRS89 [EPSG: 4326],-2.934594,53.42478,0.012036175537109,Unknown,Permissioned,2,337993,392404
www.liverpool.gov.uk,Liverpool City Council,6351,11 KREMLIN DRIVE,,ETRS89 [EPSG: 4326],-2.920278,53.42312,0.01616233291626,Unknown,Permissioned,-1,338942,392207
www.liverpool.gov.uk,Liverpool City Council,5971,23 WALTON VALE L9,,ETRS89 [EPSG: 4326],-2.960794,53.462523,0.01294534072876,Unknown,Permissioned,4,336308,396626
www.liverpool.gov.uk,Liverpool City Council,6083,71 ORREL LANE,,ETRS89 [EPSG: 4326],-2.966659,53.464039,0.014879265594482,Unknown,Permissioned,3,335921,396800
www.liverpool.gov.uk,Liverpool City Council,4363,"LAND TO SOUTH OF ENTERPRISE WAY, WAVERTREE TECHNOLOGY PARK",,ETRS89 [EPSG: 4326],-2.929069,53.402573,1.8137872932434,Unknown,Permissioned,48,338328,389928
www.liverpool.gov.uk,Liverpool City Council,6262,"CHILLIES 57-61 HIGH STREET, L15",,ETRS89 [EPSG: 4326],-2.919363,53.398861,0.046537369537354,Unknown,Permissioned,6,338968,389507
www.liverpool.gov.uk,Liverpool City Council,6234,"THATCHED HOUSE, 68 HIGH STREET",,ETRS89 [EPSG: 4326],-2.918751,53.39831,0.069223182678223,Unknown,Permissioned,1,339008,389445
www.liverpool.gov.uk,Liverpool City Council,5976,"LAND TO THE REAR OF THE OAKS P.H., LINGMELL ROAD L12.",,ETRS89 [EPSG: 4326],-2.910636,53.438762,0.11855529556274,Unknown,Permissioned,4,339604,393939
www.liverpool.gov.uk,Liverpool City Council,6256,LAND TO THE REAR OF 107 ALMONDS GREEN,,ETRS89 [EPSG: 4326],-2.91637,53.435385,0.024358567810059,Unknown,Permissioned,1,339219,393568
www.liverpool.gov.uk,Liverpool City Council,6188,THE CRYING TREE GRANGE LANE,,ETRS89 [EPSG: 4326],-2.871737,53.389805,0.29403984222412,Unknown,Permissioned,15,342122,388460
www.liverpool.gov.uk,Liverpool City Council,5889,"SITE OF FORMER BREWERY, GATEACRE BROW",,ETRS89 [EPSG: 4326],-2.862232,53.382804,0.15946133804321,Unknown,Permissioned,9,342745,387673
www.liverpool.gov.uk,Liverpool City Council,6164,"GRANGE HOLLIES, 35 GRANGE LANE",,ETRS89 [EPSG: 4326],-2.870264,53.389,0.2304532913208,Unknown,Permissioned,9,342219,388369
www.liverpool.gov.uk,Liverpool City Council,6282,28a-28d GATEACRE BROW,,ETRS89 [EPSG: 4326],-2.86299,53.382994,0.028771369934082,Unknown,Permissioned,5,342695,387695
www.liverpool.gov.uk,Liverpool City Council,6310,"15 HEADBOURNE CLOSE, L25",,ETRS89 [EPSG: 4326],-2.875209,53.39576,0.12469546813965,Unknown,Permissioned,1,341899,389125
www.liverpool.gov.uk,Liverpool City Council,6059,Land adjacent to 1 Winhill Liverpool L25,,ETRS89 [EPSG: 4326],-2.86957,53.381903,0.01944261932373,Unknown,Permissioned,1,342255,387579
www.liverpool.gov.uk,Liverpool City Council,6149,"WOOLTON LIBRARY, ALLERTON ROAD",,ETRS89 [EPSG: 4326],-2.870708,53.373721,0.017686700439453,Unknown,Permissioned,1,342169,386670
www.liverpool.gov.uk,Liverpool City Council,6241,HALHYN 17 MOUNT PARK,,ETRS89 [EPSG: 4326],-2.869229,53.377468,0.074778266143799,Unknown,Permissioned,1,342272,387085
www.liverpool.gov.uk,Liverpool City Council,6359,33 RODICK STREET,,ETRS89 [EPSG: 4326],-2.873855,53.374255,0.067871324157715,Unknown,Permissioned,10,341960,386732
www.liverpool.gov.uk,Liverpool City Council,6161,"49 RUSCOMBE ROAD, L14",,ETRS89 [EPSG: 4326],-2.873447,53.425876,0.16754422988892,Unknown,Permissioned,21,342057,392474
www.liverpool.gov.uk,Liverpool City Council,6122,"BLACK ANGUS, BARONS HEY",,ETRS89 [EPSG: 4326],-2.874452,53.436126,0.13010173492432,Unknown,Permissioned,10,342005,393615
www.liverpool.gov.uk,Liverpool City Council,6071,LAND TO THE SIDE OF HARBERN CLOSE,,ETRS89 [EPSG: 4326],-2.895444,53.430587,0.01784761428833,Unknown,Permissioned,1,340602,393016
www.liverpool.gov.uk,Liverpool City Council,6889,14 COLQUITT STREET,,ETRS89 [EPSG: 4326],-2.977543,53.401721,0.02622467880249,Unknown,Permissioned,5,335104,389877
www.liverpool.gov.uk,Liverpool City Council,5333,"FORMER ST BERNARDS CHURCH, 95a KINGSLEY ROAD",,ETRS89 [EPSG: 4326],-2.954667,53.394491,0.21597031326294,Unknown,Permissioned,11,336614,389052
www.liverpool.gov.uk,Liverpool City Council,5466,ST MALACHY'S PRIMARY SCHOOL,,ETRS89 [EPSG: 4326],-2.97398,53.38723,1.2646903961182,Unknown,Permissioned,22,335319,388261
www.liverpool.gov.uk,Liverpool City Council,3204A,GREAT GEORGE ST DEVELOPMENT AREA,,ETRS89 [EPSG: 4326],-2.976668,53.397044,1.7808187606812,Unknown,Permissioned,790,335155,389355
www.liverpool.gov.uk,Liverpool City Council,6195,9-27 FREEMASONS ROW,,ETRS89 [EPSG: 4326],-2.987472,53.41355,0.76807273864746,Unknown,Permissioned,656,334462,391202
www.liverpool.gov.uk,Liverpool City Council,4563,"SUMMERS ROAD, BRUNSWICK BUSINESS PARK L3.",,ETRS89 [EPSG: 4326],-2.9808,53.385238,0.81663635635376,Unknown,Permissioned,240,334862,388046
www.liverpool.gov.uk,Liverpool City Council,1657,WAREHOUSE AT 2-22 NEW BIRD ST / JORDAN STREET,,ETRS89 [EPSG: 4326],-2.97884,53.395602,0.31660875244141,Unknown,Permissioned,202,335008,389197
www.liverpool.gov.uk,Liverpool City Council,6898,18-24 SEEL STREET,,ETRS89 [EPSG: 4326],-2.982601,53.402882,0.20224253845215,Unknown,Permissioned,200,334769,390010
www.liverpool.gov.uk,Liverpool City Council,4259,LAND BETWEEN SEFTON STREET AND CARYL STREET,,ETRS89 [EPSG: 4326],-2.977786,53.384858,0.40973179016113,Unknown,Permissioned,198,335062,388001
www.liverpool.gov.uk,Liverpool City Council,4083B,LAND AT HILL STREET,,ETRS89 [EPSG: 4326],-2.976765,53.392224,0.41712513809204,Unknown,Permissioned,174,335141,388819
www.liverpool.gov.uk,Liverpool City Council,6352,ROSE PLACE,,ETRS89 [EPSG: 4326],-2.978384,53.415816,0.24872669296265,Unknown,Permissioned,127,335069,391445
www.liverpool.gov.uk,Liverpool City Council,568A,56 NORFOLK STREET,,ETRS89 [EPSG: 4326],-2.980311,53.396656,0.094634774017334,Unknown,Permissioned,126,334912,389316
www.liverpool.gov.uk,Liverpool City Council,6304,LAND AT MONARCHS QUAY,,ETRS89 [EPSG: 4326],-2.987357,53.395019,1.4192995925903,Unknown,Permissioned,102,334441,389140
www.liverpool.gov.uk,Liverpool City Council,6358,"BUILDINGS, CLEGG STREET",,ETRS89 [EPSG: 4326],-2.977186,53.418342,0.20821426620483,Unknown,Permissioned,93,335153,391725
www.liverpool.gov.uk,Liverpool City Council,3311A,LAND BOUNDED BY / LEMON STREET / HERIOT STREET / GREAT MERSEY STREET,,ETRS89 [EPSG: 4326],-2.984202,53.428252,0.32555977630615,Unknown,Permissioned,78,334702,392834
www.liverpool.gov.uk,Liverpool City Council,1654,LAND AND BUILDING AT JUNCTION OF NORFOLK ST / WATKINSON STREET,,ETRS89 [EPSG: 4326],-2.983306,53.395554,0.1514377204895,Unknown,Permissioned,50,334711,389196
www.liverpool.gov.uk,Liverpool City Council,2761,8-10 STANLEY ST,,ETRS89 [EPSG: 4326],-2.987862,53.40763,0.026155717468262,Unknown,Permissioned,36,334427,390543
www.liverpool.gov.uk,Liverpool City Council,2282B,12-14 MOSS STREET,,ETRS89 [EPSG: 4326],-2.967392,53.411338,0.031028677368164,Unknown,Permissioned,36,335793,390937
www.liverpool.gov.uk,Liverpool City Council,3913,"FORMER PRINCESS BINGO HALL, SELWYN STREET / BREWSTER STREET",,ETRS89 [EPSG: 4326],-2.978504,53.441935,0.098630059051514,Unknown,Permissioned,34,335101,394351
www.liverpool.gov.uk,Liverpool City Council,6329,"COPPERAS HILL POLICE STATION, COPPERAS HILL",,ETRS89 [EPSG: 4326],-2.97231,53.408411,0.14769794769287,Unknown,Permissioned,32,335462,390616
www.liverpool.gov.uk,Liverpool City Council,3356,Land at Walton Road /Woodhouse Close,,ETRS89 [EPSG: 4326],-2.972731,53.433119,0.33983477096558,Unknown,Permissioned,31,335471,393365
www.liverpool.gov.uk,Liverpool City Council,3402,"PARK COURT, PARK STREET",,ETRS89 [EPSG: 4326],-2.96942,53.386979,0.1420560043335,Unknown,Permissioned,30,335621,388229
www.liverpool.gov.uk,Liverpool City Council,1949,FORMER 321-325 SCOTLAND RD,,ETRS89 [EPSG: 4326],-2.982344,53.422161,0.15563109741211,Unknown,Permissioned,26,334816,392155
www.liverpool.gov.uk,Liverpool City Council,5908,"FORMER CLARENCE HOTEL, UTTING AVENUE,",,ETRS89 [EPSG: 4326],-2.945644,53.438264,0.46895797424316,Unknown,Permissioned,24,337278,393913
www.liverpool.gov.uk,Liverpool City Council,4391,"ST AIDEN'S CHURCH, SOUTH PARADE, SPEKE",,ETRS89 [EPSG: 4326],-2.840582,53.340361,0.50709661178589,Unknown,Permissioned,22,344129,382934
www.liverpool.gov.uk,Liverpool City Council,3961,LAND AT 1 LONGMOOR LANE,,ETRS89 [EPSG: 4326],-2.957134,53.464845,0.17265232315063,Unknown,Permissioned,20,336555,396881
www.liverpool.gov.uk,Liverpool City Council,6374,2-8 CHURCH STREET,,ETRS89 [EPSG: 4326],-2.985495,53.405176,0.060312561798096,Unknown,Permissioned,18,334580,390268
www.liverpool.gov.uk,Liverpool City Council,3236,"LAND BOUNDED BY HALL LANE, WARBRECK MOOR AND DANEHURST RD",,ETRS89 [EPSG: 4326],-2.955924,53.46649,0.066859876251221,Unknown,Permissioned,17,336637,397063
www.liverpool.gov.uk,Liverpool City Council,2503,FORMER ST FRANCIS DE SALES JUNIOR SCHOOL SITE / CARISBROOKE ROAD,,ETRS89 [EPSG: 4326],-2.973238,53.439946,0.13529003219604,Unknown,Permissioned,15,335448,394125
www.liverpool.gov.uk,Liverpool City Council,6155,"217-229 COUNTY ROAD, L4",,ETRS89 [EPSG: 4326],-2.968108,53.445411,0.050718235015869,Unknown,Permissioned,14,335797,394728
www.liverpool.gov.uk,Liverpool City Council,5601,Former site Of Riverview Heights (1921),,ETRS89 [EPSG: 4326],-2.919673,53.360785,0.24319228591919,Unknown,Permissioned,14,338892,385271
www.liverpool.gov.uk,Liverpool City Council,4079,LAND AT 20-28 GLAMIS ROAD,,ETRS89 [EPSG: 4326],-2.934467,53.428882,0.094180657958984,Unknown,Permissioned,14,338007,392860
www.liverpool.gov.uk,Liverpool City Council,6279,425 WEST DERBY ROAD,,ETRS89 [EPSG: 4326],-2.940392,53.422865,0.05263208770752,Unknown,Permissioned,13,337605,392196
www.liverpool.gov.uk,Liverpool City Council,6349,56 DERWENT ROAD EAST,,ETRS89 [EPSG: 4326],-2.916199,53.418934,0.15169604492188,Unknown,Permissioned,10,339207,391737
www.liverpool.gov.uk,Liverpool City Council,2202,"UNION HOUSE, VICTORIA STREET",,ETRS89 [EPSG: 4326],-2.987452,53.407163,0.023412107849121,Unknown,Permissioned,9,334453,390491
www.liverpool.gov.uk,Liverpool City Council,6385,363 PRESCOT ROAD,,ETRS89 [EPSG: 4326],-2.921247,53.415437,0.027873905181885,Unknown,Permissioned,8,338866,391353
www.liverpool.gov.uk,Liverpool City Council,2272,LAND TO NORTH WEST OF JUNCTION OF EPWORTH STREET / PRESCOT STREET,,ETRS89 [EPSG: 4326],-2.966855,53.410622,0.018383864593506,Unknown,Permissioned,6,335828,390857
www.liverpool.gov.uk,Liverpool City Council,6370,QUEENS ARMS 202 WALTON ROAD,,ETRS89 [EPSG: 4326],-2.972084,53.436454,0.021288199615479,Unknown,Permissioned,6,335519,393736
www.liverpool.gov.uk,Liverpool City Council,6372,147 DUKE STREET,,ETRS89 [EPSG: 4326],-2.978959,53.401058,0.0066181823730469,Unknown,Permissioned,6,335008,389804
www.liverpool.gov.uk,Liverpool City Council,6368,4 HAMPSTEAD ROAD,,ETRS89 [EPSG: 4326],-2.944794,53.416226,0.027164422607422,Unknown,Permissioned,5,337302,391461
www.liverpool.gov.uk,Liverpool City Council,6383,230 ALLERTON ROAD,,ETRS89 [EPSG: 4326],-2.948782,53.407139,0.15388520355225,Unknown,Permissioned,3,337024,390453
www.liverpool.gov.uk,Liverpool City Council,6379,12 CLIFTON ROAD,,ETRS89 [EPSG: 4326],-2.938694,53.423982,0.020346032714844,Unknown,Permissioned,3,337719,392318
www.liverpool.gov.uk,Liverpool City Council,6348,116 TOWN ROW,,ETRS89 [EPSG: 4326],-2.903964,53.429404,0.010989196777344,Unknown,Permissioned,3,340035,392892
www.liverpool.gov.uk,Liverpool City Council,6369,396 LONGMOOR LANE,,ETRS89 [EPSG: 4326],-2.941664,53.468354,0.0089597694396973,Unknown,Permissioned,2,337587,397257
www.liverpool.gov.uk,Liverpool City Council,6375,Vauxhall Business Centre,,ETRS89 [EPSG: 4326],-2.991123,53.414338,0.71460503082275,Unknown,Permissioned,2,334220,391293
www.liverpool.gov.uk,Liverpool City Council,6367,22 DEAN PATEY COURT,,ETRS89 [EPSG: 4326],-2.975884,53.398708,0.0071766258239746,Unknown,Permissioned,2,335209,389540
www.liverpool.gov.uk,Liverpool City Council,6371,113 BRECK ROAD,,ETRS89 [EPSG: 4326],-2.952881,53.425391,0.0093588088989258,Unknown,Permissioned,1,336778,392488
www.liverpool.gov.uk,Liverpool City Council,3097,52 KEMPSTON STREET / 21 GILDART STREET,,ETRS89 [EPSG: 4326],-2.971384,53.410412,0.011558135986328,Unknown,Permissioned,1,335526,390838
www.liverpool.gov.uk,Liverpool City Council,5217,THE BOB PAISLEY COURT. 91 HARTNUP STREET L5.,,ETRS89 [EPSG: 4326],-2.963663,53.428765,0.24881246032715,Unknown,Permissioned,1,336067,392873
www.liverpool.gov.uk,Liverpool City Council,5781,SITE AT 6 BOSWELL STREET L8,,ETRS89 [EPSG: 4326],-2.948931,53.395465,0.01498299407959,Unknown,Permissioned,1,336997,389155
www.liverpool.gov.uk,Liverpool City Council,6346,"THE PINEAPPLE HOTEL, 258 PARK ROAD",,ETRS89 [EPSG: 4326],-2.964696,53.38458,0.018680907440186,Unknown,Permissioned,1,335932,387958
www.liverpool.gov.uk,Liverpool City Council,6384,275 MENLOVE AVENUE,,ETRS89 [EPSG: 4326],-2.905129,53.381145,0.078536074829102,Unknown,Permissioned,1,339889,387524
